usuario,texto,entidade_mencionada,score_sentimento
e9b594f7-6309-4190-9032-4dde803e2d6a,olhar com mais carinho para a área de cibersegurança🩷,Saudades,0.34
e9b594f7-6309-4190-9032-4dde803e2d6a,olhar com mais carinho para a área de cibersegurança🩷,Ciberseguranca🩷,0.34
e9b594f7-6309-4190-9032-4dde803e2d6a,olhar com mais carinho para a área de cibersegurança🩷,Area,0.34
2c016692-1092-46cc-876c-ed6be5556315,palestra da michele tá massa,Palestra,0.5423
2c016692-1092-46cc-876c-ed6be5556315,palestra da michele tá massa,Organizacao,0.5423
8e1a9311-52fe-4567-8c58-70f0e2281925,ameiiii esse livro,Artigos,0.0
53e90d93-f0bd-4877-9279-97a086ab6bc5,abertura muito linda,Abertura,0.7096
53e90d93-f0bd-4877-9279-97a086ab6bc5,sempre bom ver mulheres dominando espaços na educação,Mulheres,0.1531
53e90d93-f0bd-4877-9279-97a086ab6bc5,sempre bom ver mulheres dominando espaços na educação,Aprendizado,0.1531
53e90d93-f0bd-4877-9279-97a086ab6bc5,sempre bom ver mulheres dominando espaços na educação,Organizacao,0.1531
53e90d93-f0bd-4877-9279-97a086ab6bc5,tecnologia 💞,Tecnologia,0.0
3406c3d7-f8f1-4db4-9d3f-06b9d53fa541,uma experiência incrível 👏👏👏,Experiencia,0.6705
262af184-23c3-4cb4-8231-04a142217d69,importância de aprender a conciliar as tarefas do trabalho com a maternidade,Maternidade,0.5423
262af184-23c3-4cb4-8231-04a142217d69,importância de aprender a conciliar as tarefas do trabalho com a maternidade,Organizacao,0.5423
262af184-23c3-4cb4-8231-04a142217d69,importância de aprender a conciliar as tarefas do trabalho com a maternidade,Trabalhos,0.5423
262af184-23c3-4cb4-8231-04a142217d69,ambos de fato valem a pena,Fato,-0.296
262af184-23c3-4cb4-8231-04a142217d69,ambos de fato valem a pena,Pena,-0.296
a57c1135-2ebb-4824-9625-c0bce163dddf,a gamificação esse ano está incrível,Gamificacao,0.6705
da7abf85-cae5-4a1a-83ef-e23b350da886,iniciei agora dentro do evento,Organizacao,0.0
f37ffdc2-3f64-4b56-a935-4ddecee92321,muito ver jornadas,Trajetoria,0.0
f37ffdc2-3f64-4b56-a935-4ddecee92321,desafios das mulheres no meio acadêmico,Mulheres,0.0772
f37ffdc2-3f64-4b56-a935-4ddecee92321,desafios das mulheres no meio acadêmico,Desafios,0.0772
f37ffdc2-3f64-4b56-a935-4ddecee92321,desafios das mulheres no meio acadêmico,Organizacao,0.0772
f37ffdc2-3f64-4b56-a935-4ddecee92321,exemplos de superação,Exemplo,0.0
f37ffdc2-3f64-4b56-a935-4ddecee92321,exemplos de superação,Superacao,0.0
f37ffdc2-3f64-4b56-a935-4ddecee92321,persistência,Continuidade,0.0
67959b7b-0a25-4354-a35e-f5974a549323,é incrível estar rodeada de mulheres inspiradoras 🤩,Mulheres,0.6705
67959b7b-0a25-4354-a35e-f5974a549323,é incrível estar rodeada de mulheres inspiradoras 🤩,Rodeada,0.6705
4b19c21f-0936-4c69-ae25-18f84c9119a3,"é incrível conhecer a história de tantas mulheres na area, é inspirador",Mulheres,0.8074
4b19c21f-0936-4c69-ae25-18f84c9119a3,"é incrível conhecer a história de tantas mulheres na area, é inspirador",Artigos,0.8074
4b19c21f-0936-4c69-ae25-18f84c9119a3,"é incrível conhecer a história de tantas mulheres na area, é inspirador",Area,0.8074
00da94da-eaf9-4790-a6fe-fe7b33931c70,"é tão importante esse compartilhamento da michelle, mostrando que não é fácil construir uma carreira de sucesso,",Organizacao,0.7902
00da94da-eaf9-4790-a6fe-fe7b33931c70,"é tão importante esse compartilhamento da michelle, mostrando que não é fácil construir uma carreira de sucesso,",Carreira,0.7902
00da94da-eaf9-4790-a6fe-fe7b33931c70,"é tão importante esse compartilhamento da michelle, mostrando que não é fácil construir uma carreira de sucesso,",Compartilhamento,0.7902
00da94da-eaf9-4790-a6fe-fe7b33931c70,uma realidade próxima de nós,Fato,0.0
5ca22f49-b601-4a36-81af-dba71e05cf97,michelle você é uma inspiração,Inspiracao,0.6124
5ca22f49-b601-4a36-81af-dba71e05cf97,michelle você é uma inspiração,Organizacao,0.6124
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"a palestra da michelle wangham foi muito boa, a oratória dela prende a atenção",Palestra,0.128
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"a palestra da michelle wangham foi muito boa, a oratória dela prende a atenção",Organizacao,0.128
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,"a palestra da michelle wangham foi muito boa, a oratória dela prende a atenção",Oratoria,0.128
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,sua experiência de vida conseguiu me inspirar a crescer muito mais,Experiencia,0.7579
ae4d3fbb-069f-4906-895d-6ff10de1bdb9,sua experiência de vida conseguiu me inspirar a crescer muito mais,Vida,0.7579
adec314d-1120-4e55-985a-8bdbbf48be55,"a trajetória de michelle é, de fato, inspiradora",Fato,0.0
adec314d-1120-4e55-985a-8bdbbf48be55,"a trajetória de michelle é, de fato, inspiradora",Trajetoria,0.0
adec314d-1120-4e55-985a-8bdbbf48be55,"a trajetória de michelle é, de fato, inspiradora",Organizacao,0.0
6e668e80-7eda-405e-814d-d4b1dd4538c3,uma palestra realmente muito inspiradora,Palestra,0.0
d045f926-cf41-4757-ae96-89594f6e4870,conheça o mermãs digitais 💜 @mermasdigitais,Organizacao,0.0
934ac1e9-8a9e-4865-977f-b22e4bbce84e,excelente palestra,Palestra,0.6249
934ac1e9-8a9e-4865-977f-b22e4bbce84e,muito interessante entender a vida da professora,Vida,0.4019
934ac1e9-8a9e-4865-977f-b22e4bbce84e,muito interessante entender a vida da professora,Professora,0.4019
934ac1e9-8a9e-4865-977f-b22e4bbce84e,como toda a sua carreira foi construída,Carreira,0.0
b787555f-cd18-4a0b-9e20-493282185ddd,relatos de experiência por mulheres são sempre mais tocantes,Experiencia,0.0
b787555f-cd18-4a0b-9e20-493282185ddd,relatos de experiência por mulheres são sempre mais tocantes,Organizacao,0.0
b787555f-cd18-4a0b-9e20-493282185ddd,relatos de experiência por mulheres são sempre mais tocantes,Mulheres,0.0
b787555f-cd18-4a0b-9e20-493282185ddd,relatos de experiência por mulheres são sempre mais tocantes,Artigos,0.0
560003d3-5b59-481c-85d2-838ef984b466,muito importante para incentivar as mulheres na área da tecnologia,Mulheres,0.1779
560003d3-5b59-481c-85d2-838ef984b466,muito importante para incentivar as mulheres na área da tecnologia,Tecnologia,0.1779
560003d3-5b59-481c-85d2-838ef984b466,muito importante para incentivar as mulheres na área da tecnologia,Area,0.1779
e6d477bf-b603-42a7-985e-ac84356103b9,que grande mulher a michelle é,Mulheres,0.4588
e6d477bf-b603-42a7-985e-ac84356103b9,que grande mulher a michelle é,Organizacao,0.4588
e6d477bf-b603-42a7-985e-ac84356103b9,me sinto inspirada em ver como outras mulheres tiveram/têm o mesmo sentimento que eu,Mulheres,0.0
e6d477bf-b603-42a7-985e-ac84356103b9,me sinto inspirada em ver como outras mulheres tiveram/têm o mesmo sentimento que eu,Pena,0.0
c01cfc13-c80c-4c86-872a-da81361b3339,amei a palestra de abertura,Abertura,0.7845
c01cfc13-c80c-4c86-872a-da81361b3339,amei a palestra de abertura,Palestra,0.7845
c01cfc13-c80c-4c86-872a-da81361b3339,muito inspirador ver de perto a história da doutora,Doutora,0.4215
c01cfc13-c80c-4c86-872a-da81361b3339,muito inspirador ver de perto a história da doutora,Artigos,0.4215
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito bacana as pulseirinhas de cada região do brasil,Regiao,0.0
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito bacana as pulseirinhas de cada região do brasil,Brasil,0.0
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito bacana as pulseirinhas de cada região do brasil,Organizacao,0.0
3ad87374-5d6b-41e4-a901-00435a3f8c6e,a palestra apresentada realmente foi inspiradora,Palestra,0.0
3ad87374-5d6b-41e4-a901-00435a3f8c6e,de um valor surpreendente,Equidade,0.5423
6e668e80-7eda-405e-814d-d4b1dd4538c3,muito legal conhecer uma mulher tão forte,Mulheres,-0.0754
560003d3-5b59-481c-85d2-838ef984b466,inspiração para que outros sigam no propósito,Inspiracao,0.3182
560003d3-5b59-481c-85d2-838ef984b466,inspiração para que outros sigam no propósito,Organizacao,0.3182
3ecdcc60-1292-4833-9c99-08066e0a6e86,palestra de abertura foi muito inspiradora,Abertura,0.34
3ecdcc60-1292-4833-9c99-08066e0a6e86,palestra de abertura foi muito inspiradora,Palestra,0.34
342d6dfe-f757-4730-97bc-246b444e6474,queria falar sobre a inspiração que é michelle wangham,Inspiracao,0.4404
342d6dfe-f757-4730-97bc-246b444e6474,queria falar sobre a inspiração que é michelle wangham,Organizacao,0.4404
342d6dfe-f757-4730-97bc-246b444e6474,"o quanto foi lindo de conhecer sua história pessoal, acadêmica",Artigos,0.5423
342d6dfe-f757-4730-97bc-246b444e6474,uma lição de como nós mulheres podemos seguir nossos sonhos,Mulheres,0.4019
342d6dfe-f757-4730-97bc-246b444e6474,uma lição de como nós mulheres podemos seguir nossos sonhos,Sonhos,0.4019
342d6dfe-f757-4730-97bc-246b444e6474,uma lição de como nós mulheres podemos seguir nossos sonhos,Organizacao,0.4019
4b19c21f-0936-4c69-ae25-18f84c9119a3,é bom ter uma história tao linda pra se espelhar que nem a da michele,Organizacao,0.7645
4b19c21f-0936-4c69-ae25-18f84c9119a3,é bom ter uma história tao linda pra se espelhar que nem a da michele,Artigos,0.7645
f6bf24cf-734d-4f0e-a735-4a08d53c2b85,história de vida inspiradora,Vida,0.0
f6bf24cf-734d-4f0e-a735-4a08d53c2b85,história de vida inspiradora,Artigos,0.0
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito querida a mirella entregando marca-páginas pra gente,Marca-paginas,0.4939
c55ff755-bd00-4af8-b6ed-ed43007446b3,muito querida a mirella entregando marca-páginas pra gente,Organizacao,0.4939
050da8f6-fd58-42b6-8066-82fb42c0fa4b,as recepcionistas que estão tomando conta das inscrições são muito tranquilas,Organizacao,0.0
050da8f6-fd58-42b6-8066-82fb42c0fa4b,as recepcionistas que estão tomando conta das inscrições são muito tranquilas,Inscricoes,0.0
050da8f6-fd58-42b6-8066-82fb42c0fa4b,as recepcionistas que estão tomando conta das inscrições são muito tranquilas,Recepcao,0.0
3ad87374-5d6b-41e4-a901-00435a3f8c6e,obrigada a michelle por ter aceito esse convite,Convite,0.1531
3ad87374-5d6b-41e4-a901-00435a3f8c6e,obrigada a michelle por ter aceito esse convite,Organizacao,0.1531
3ad87374-5d6b-41e4-a901-00435a3f8c6e,a história dela foi linda de escutar,Artigos,0.5423
3ad87374-5d6b-41e4-a901-00435a3f8c6e,poder ouvir sobre seu percurso,Organizacao,0.0
3ad87374-5d6b-41e4-a901-00435a3f8c6e,sua trajetória para chegar até aqui foi muito bom,Trajetoria,0.296
a24b5393-ee39-4272-8f84-7f95fa794341,michelle inspirando mulheres,Mulheres,0.0
a24b5393-ee39-4272-8f84-7f95fa794341,michelle inspirando mulheres,Organizacao,0.0
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"tem grande atração a qualquer um que passe, chamando a atenção",Organizacao,0.5574
050da8f6-fd58-42b6-8066-82fb42c0fa4b,"tem grande atração a qualquer um que passe, chamando a atenção",Atracao,0.5574
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,conhecer a história,Artigos,0.0
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,trajetória das mulheres importantes é essencial para o crescimento individual,Mulheres,0.25
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,trajetória das mulheres importantes é essencial para o crescimento individual,Trajetoria,0.25
b11326b5-9d5e-4d41-9e8a-fe4a2bd9bbb4,trajetória das mulheres importantes é essencial para o crescimento individual,Crescimento,0.25
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Organizacao,0.0
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Artigos,0.0
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Escolha,0.0
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Vida,0.0
575e397c-e7d3-4587-9a09-46e3df1ccdf4,"história de vida inspiradora da michelle, muitas vezes a família pesa nas nossas decisões",Familia,0.0
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Lideranca,0.6705
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Mulheres,0.6705
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Trajetoria,0.6705
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Palestra,0.6705
3e429152-f456-498f-9abb-459b5388f42d,palestra incrível sobre a trajetória de uma mulher em cargo de liderança,Bagagem,0.6705
342d6dfe-f757-4730-97bc-246b444e6474,uma oportunidade incrível de participar da edição wit de 2025 ⭐️,Engie,0.8074
342d6dfe-f757-4730-97bc-246b444e6474,uma oportunidade incrível de participar da edição wit de 2025 ⭐️,Oportunidade,0.8074
3e429152-f456-498f-9abb-459b5388f42d,muito feliz em prestigiar as palestrantes,Palestrantes,0.6249
3e429152-f456-498f-9abb-459b5388f42d,pessoas autoras,Organizacao,0.0
18539e11-61c0-49b8-9bc8-f628af7e8159,muito bom ouvir a experiência de vida da michelle,Experiencia,0.4215
18539e11-61c0-49b8-9bc8-f628af7e8159,muito bom ouvir a experiência de vida da michelle,Vida,0.4215
18539e11-61c0-49b8-9bc8-f628af7e8159,muito bom ouvir a experiência de vida da michelle,Organizacao,0.4215
a6584b5b-822e-4c85-be5b-e91db87dc16e,palestra de michelle wangham é uma inspiração para todas as mulheres,Mulheres,0.3182
a6584b5b-822e-4c85-be5b-e91db87dc16e,palestra de michelle wangham é uma inspiração para todas as mulheres,Inspiracao,0.3182
a6584b5b-822e-4c85-be5b-e91db87dc16e,palestra de michelle wangham é uma inspiração para todas as mulheres,Palestra,0.3182
a6584b5b-822e-4c85-be5b-e91db87dc16e,palestra de michelle wangham é uma inspiração para todas as mulheres,Organizacao,0.3182
192b32a5-e58c-4098-9904-78bda4615134,ótima palestra,Palestra,0.0
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,palestra maravilhosa,Palestra,0.6705
192b32a5-e58c-4098-9904-78bda4615134,não vejo a hora da próxima,Momento,-0.296
0708d7a9-ed61-4c3c-9a29-dd8d999363e3,belíssima fala da michele,Organizacao,0.5994
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,não vejo a hora de escutar o fórum das meninas digitais,Mulheres,-0.296
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,não vejo a hora de escutar o fórum das meninas digitais,Momento,-0.296
a31c1cb8-e9bd-4faa-854e-3b114bbb62ed,não vejo a hora de escutar o fórum das meninas digitais,Forum,-0.296
3ecdcc60-1292-4833-9c99-08066e0a6e86,cunhantã digital em maceió,Mulheres,0.0
3ecdcc60-1292-4833-9c99-08066e0a6e86,cunhantã digital em maceió,Organizacao,0.0
d02b6ff0-dcbf-4984-a11b-da3709dfc569,"ações importantíssimas, parabéns",Acoes,0.5994
d02b6ff0-dcbf-4984-a11b-da3709dfc569,já quero meus selos,Organizacao,0.0
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,a palestra da michelle wangham é inspiradora,Palestra,0.0
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,a palestra da michelle wangham é inspiradora,Organizacao,0.0
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,conhecer histórias,Artigos,0.0
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,saber toda a dedicação de mulheres incríveis hoje em dia me inspira a continuar,Mulheres,0.4404
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,saber toda a dedicação de mulheres incríveis hoje em dia me inspira a continuar,Inspiracao,0.4404
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,saber toda a dedicação de mulheres incríveis hoje em dia me inspira a continuar,Organizacao,0.4404
d32d63c1-02f8-4d06-9fdb-6dfed1c37967,querer ir crescendo cada vez mais igual elas,Organizacao,0.1779
f2d72cbf-07dd-4592-9ed1-c74275748cb7,"ótima recepção, as meninas são muito educadas",Mulheres,0.0
f2d72cbf-07dd-4592-9ed1-c74275748cb7,"ótima recepção, as meninas são muito educadas",Recepcao,0.0
f2d72cbf-07dd-4592-9ed1-c74275748cb7,gentis,Organizacao,0.0
2d008ba4-8834-40ce-9c01-468181373d96,muito boa a palestra da prof michele,Carreira,0.4404
2d008ba4-8834-40ce-9c01-468181373d96,muito boa a palestra da prof michele,Palestra,0.4404
2d008ba4-8834-40ce-9c01-468181373d96,"incentiva bastante, aquece o coração ♥️",Organizacao,0.2732
1e2c4536-db1c-40f6-a514-717da937138d,"a organização do evento está incrível, as moças da recepção são calorosas",Energia,0.6705
1e2c4536-db1c-40f6-a514-717da937138d,"a organização do evento está incrível, as moças da recepção são calorosas",Organizacao,0.6705
1e2c4536-db1c-40f6-a514-717da937138d,"a organização do evento está incrível, as moças da recepção são calorosas",Recepcao,0.6705
92884dd4-6d85-4439-b8ed-855f735d689a,projeto codequeens,Projetos,0.0
92884dd4-6d85-4439-b8ed-855f735d689a,projeto codequeens,Codequeens,0.0
f2d72cbf-07dd-4592-9ed1-c74275748cb7,ótima oportunidade para se conectar com outras meninas,Mulheres,0.296
f2d72cbf-07dd-4592-9ed1-c74275748cb7,ótima oportunidade para se conectar com outras meninas,Oportunidade,0.296
f2d72cbf-07dd-4592-9ed1-c74275748cb7,conhecer projetos de todo o brasil,Brasil,0.0
1130f3f4-1e33-482d-a327-745c63f1516b,animada para as próximas palestras,Palestra,-0.1531
5bb974d7-0d42-4ba7-b115-6f2821843ecc,excelente palestra,Palestra,0.6249
5bb974d7-0d42-4ba7-b115-6f2821843ecc,"parabéns, michelle",Organizacao,0.5994
1e2c4536-db1c-40f6-a514-717da937138d,"amo o fato de termos um evento só nosso, só das mulheres",Fato,0.6705
1e2c4536-db1c-40f6-a514-717da937138d,"amo o fato de termos um evento só nosso, só das mulheres",Mulheres,0.6705
1e2c4536-db1c-40f6-a514-717da937138d,"amo o fato de termos um evento só nosso, só das mulheres",Organizacao,0.6705
1e2c4536-db1c-40f6-a514-717da937138d,"não somos maioria,",Porcentagens,-0.296
97bb898c-af32-4429-b56c-5914309a8775,bom demais ver os resultados do meninas digitais,Mulheres,0.4215
97bb898c-af32-4429-b56c-5914309a8775,bom demais ver os resultados do meninas digitais,Resultados,0.4215
97bb898c-af32-4429-b56c-5914309a8775,o impacto no país todinhos 💖,Impactos,0.0
97bb898c-af32-4429-b56c-5914309a8775,o impacto no país todinhos 💖,Sessoes,0.0
b787555f-cd18-4a0b-9e20-493282185ddd,os projetos acadêmicos deveriam ser mais valorizados no nosso país,Projetos,0.0
b787555f-cd18-4a0b-9e20-493282185ddd,os projetos acadêmicos deveriam ser mais valorizados no nosso país,Sessoes,0.0
cf343695-2367-4236-b0ab-3c72d8222639,achei muito interessante acompanhar a experiência de sucesso de uma mulher na computação,Experiencia,0.7506
cf343695-2367-4236-b0ab-3c72d8222639,achei muito interessante acompanhar a experiência de sucesso de uma mulher na computação,Computacao,0.7506
cf343695-2367-4236-b0ab-3c72d8222639,achei muito interessante acompanhar a experiência de sucesso de uma mulher na computação,Mulheres,0.7506
cf343695-2367-4236-b0ab-3c72d8222639,palestra muito motivadora,Inspiracao,0.0
cf343695-2367-4236-b0ab-3c72d8222639,motivadora,Inspiracao,0.0
65ac7c8a-1f08-47ab-bf2a-1f556fe3852c,muito importante este trabalho de incentivar a presença de mulheres na computação,Mulheres,0.3182
